longitude,latitude,value_avg,depth_category,depth_mid,country_name,region,year,decade,variable
30.5167,-29.5833,60.1,Deep,67.5,South Africa,Southern Africa,1975.0,1970s,clay
27.29667,-28.68667,9.0,Mid,38.5,South Africa,Southern Africa,1973.0,1970s,clay
30.22,-23.05167,63.0,Deep,80.5,South Africa,Southern Africa,1984.0,1980s,clay
31.015,-27.74333,27.0,Mid,50.0,South Africa,Southern Africa,1977.0,1970s,clay
23.9043998718262,-29.808500289917,12.4,Surface,10.0,South Africa,Southern Africa,,,clay
26.5375,-23.083333,21.0,Mid,48.5,Botswana,Southern Africa,1988.0,1980s,clay
27.389722,-23.381389,10.0,Deep,60.0,Botswana,Southern Africa,1983.0,1980s,clay
30.066667,-29.916667,53.7,Deep,90.0,South Africa,Southern Africa,1975.0,1970s,clay
25.2375,-25.284722,17.0,Deep,95.0,Botswana,Southern Africa,1985.0,1980s,clay
16.86,-28.90333,4.0,Mid,50.0,South Africa,Southern Africa,1977.0,1970s,clay
27.380833,-23.833611,5.0,Surface,10.0,South Africa,Southern Africa,1982.0,1980s,clay
18.63528,-29.1875,2.0,Deep,85.0,South Africa,Southern Africa,1977.0,1970s,clay
31.965,-27.50833,56.0,Deep,63.0,South Africa,Southern Africa,1972.0,1970s,clay
26.393611,-23.047222,16.0,Mid,49.0,Botswana,Southern Africa,1980.0,1980s,clay
26.561111,-23.111111,22.0,Deep,83.5,Botswana,Southern Africa,1986.0,1980s,clay
30.658333,-29.45,43.6,Deep,90.0,South Africa,Southern Africa,1975.0,1970s,clay
32.447,-26.089,17.0,Deep,57.5,Mozambique,Eastern Africa,1961.0,1960s,clay
23.9372997283936,-29.8323001861572,13.6,Surface,10.0,South Africa,Southern Africa,,,clay
32.575,-25.066111,30.9,Deep,140.0,Mozambique,Eastern Africa,1983.0,1980s,clay
30.33972,-29.49722,19.0,Surface,15.0,South Africa,Southern Africa,1976.0,1970s,clay
25.179167,-25.081944,11.0,Surface,15.0,Botswana,Southern Africa,1984.0,1980s,clay
26.544444,-23.097222,35.0,Deep,225.0,Botswana,Southern Africa,1979.0,1970s,clay
29.80278,-24.25556,22.0,Deep,65.0,South Africa,Southern Africa,1994.0,1990s,clay
28.09805,-32.01944,52.0,Deep,75.0,South Africa,Southern Africa,2000.0,2000s,clay
30.0674095153809,-29.8035011291504,34.9,Mid,45.0,South Africa,Southern Africa,1975.0,1970s,clay
28.31667,-24.35667,4.0,Surface,15.0,South Africa,Southern Africa,1983.0,1980s,clay
29.13667,-31.29083,68.0,Mid,47.5,South Africa,Southern Africa,1998.0,1990s,clay
25.838056,-24.818611,35.0,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,clay
23.9141998291016,-29.8349990844727,8.6,Surface,10.0,South Africa,Southern Africa,,,clay
25.784722,-24.813889,28.0,Mid,30.0,Botswana,Southern Africa,1985.0,1980s,clay
27.6625,-22.977778,23.0,Deep,77.5,Botswana,Southern Africa,1982.0,1980s,clay
30.3083324,-29.4138889,19.2,Surface,8.0,South Africa,Southern Africa,1982.0,1980s,clay
28.15333,-24.86667,19.0,Deep,74.0,South Africa,Southern Africa,1983.0,1980s,clay
30.505,-25.51361,44.0,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,clay
29.38333,-24.04333,20.0,Surface,15.0,South Africa,Southern Africa,1983.0,1980s,clay
27.08889,-30.17111,16.0,Surface,10.0,South Africa,Southern Africa,1990.0,1990s,clay
26.367222,-22.942222,10.0,Mid,40.0,Botswana,Southern Africa,1980.0,1980s,clay
28.45361,-30.95,20.0,Surface,20.0,South Africa,Southern Africa,1989.0,1980s,clay
27.10139,-31.60056,49.0,Mid,35.0,South Africa,Southern Africa,2001.0,2000s,clay
30.566667,-29.416667,37.6,Deep,52.5,South Africa,Southern Africa,1975.0,1970s,clay
29.56667,-23.17361,12.0,Mid,33.5,South Africa,Southern Africa,1986.0,1980s,clay
29.70361,-31.38305,34.0,Mid,22.5,South Africa,Southern Africa,1998.0,1990s,clay
29.37083,-29.07083,34.0,Mid,42.5,South Africa,Southern Africa,1985.0,1980s,clay
22.7803001403809,-29.9328994750977,13.3,Surface,10.0,South Africa,Southern Africa,,,clay
26.5375,-23.083333,20.0,Deep,75.0,Botswana,Southern Africa,1988.0,1980s,clay
30.0701446533203,-29.8955478668213,35.7,Deep,80.0,South Africa,Southern Africa,1975.0,1970s,clay
25.806944,-24.651389,28.0,Deep,95.0,Botswana,Southern Africa,1985.0,1980s,clay
27.04028,-31.16611,19.0,Deep,52.5,South Africa,Southern Africa,1989.0,1980s,clay
22.60333,-27.87333,11.0,Deep,100.0,South Africa,Southern Africa,1973.0,1970s,clay
30.84333,-27.855,24.0,Deep,120.0,South Africa,Southern Africa,1978.0,1970s,clay
26.929722,-22.4275,17.0,Deep,160.0,Botswana,Southern Africa,1982.0,1980s,clay
31.11667,-27.225,35.0,Deep,102.5,South Africa,Southern Africa,1972.0,1970s,clay
30.059700012207,-27.589599609375,11.5,Surface,10.0,South Africa,Southern Africa,,,clay
23.9277000427246,-29.820499420166,23.8,Surface,10.0,South Africa,Southern Africa,,,clay
29.07972,-31.55111,18.0,Surface,7.5,South Africa,Southern Africa,1999.0,1990s,clay
26.373056,-23.841944,17.0,Deep,75.0,Botswana,Southern Africa,1982.0,1980s,clay
26.41389,-25.54667,50.0,Mid,37.5,South Africa,Southern Africa,1980.0,1980s,clay
25.6375,-25.129167,10.0,Surface,5.0,Botswana,Southern Africa,1984.0,1980s,clay
27.380833,-23.833611,7.0,Deep,112.5,South Africa,Southern Africa,1982.0,1980s,clay
29.93167,-27.55667,34.0,Deep,120.0,South Africa,Southern Africa,1978.0,1970s,clay
24.56,-28.13,49.0,Mid,40.0,South Africa,Southern Africa,1974.0,1970s,clay
30.0231990814209,-27.547700881958,47.8,Surface,10.0,South Africa,Southern Africa,,,clay
28.16306,-31.9225,20.0,Surface,10.5,South Africa,Southern Africa,2000.0,2000s,clay
27.70333,-23.35,10.0,Deep,100.0,South Africa,Southern Africa,1985.0,1980s,clay
27.29667,-28.68667,10.0,Surface,13.0,South Africa,Southern Africa,1973.0,1970s,clay
30.273333,-29.518333,27.3,Deep,97.5,South Africa,Southern Africa,1975.0,1970s,clay
22.7803001403809,-29.9328994750977,9.1,Surface,10.0,South Africa,Southern Africa,,,clay
25.606944,-24.643056,7.0,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,clay
18.11333,-30.81667,2.0,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,clay
31.1861,-29.4194,7.7,Mid,27.5,South Africa,Southern Africa,1975.0,1970s,clay
26.71667,-28.10667,11.0,Surface,17.5,South Africa,Southern Africa,1973.0,1970s,clay
26.9875,-24.143056,15.0,Deep,80.0,South Africa,Southern Africa,1982.0,1980s,clay
25.825,-24.529444,9.0,Mid,35.0,Botswana,Southern Africa,1986.0,1980s,clay
28.51917,-30.55583,10.0,Surface,12.5,South Africa,Southern Africa,1999.0,1990s,clay
25.3,-25.080556,8.0,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,clay
26.81333,-24.80333,49.0,Mid,49.0,South Africa,Southern Africa,1984.0,1980s,clay
25.283333,-22.7,3.0,Surface,10.0,Botswana,Southern Africa,1989.0,1980s,clay
26.37667,-28.93,34.0,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,clay
27.29667,-24.36667,30.0,Deep,100.0,South Africa,Southern Africa,1985.0,1980s,clay
22.93028,-32.29861,10.0,Surface,5.0,South Africa,Southern Africa,1980.0,1980s,clay
26.367222,-22.942222,9.0,Surface,10.0,Botswana,Southern Africa,1980.0,1980s,clay
27.1,-29.47667,14.0,Surface,18.0,South Africa,Southern Africa,1973.0,1970s,clay
29.88611,-22.86528,20.0,Deep,83.5,South Africa,Southern Africa,1986.0,1980s,clay
28.35639,-32.28944,42.0,Mid,22.5,South Africa,Southern Africa,1999.0,1990s,clay
27.67,-28.31,13.0,Mid,29.0,South Africa,Southern Africa,1976.0,1970s,clay
25.333333,-23.683333,2.0,Deep,60.0,Botswana,Southern Africa,1989.0,1980s,clay
29.65278,-24.66667,22.0,Deep,105.0,South Africa,Southern Africa,1994.0,1990s,clay
26.35,-26.38333,34.0,Mid,38.0,South Africa,Southern Africa,1974.0,1970s,clay
23.05806,-34.01,6.0,Mid,36.5,South Africa,Southern Africa,1976.0,1970s,clay
30.36333,-28.35833,34.0,Deep,90.0,South Africa,Southern Africa,1983.0,1980s,clay
25.804167,-24.6775,35.0,Deep,106.5,Botswana,Southern Africa,1988.0,1980s,clay
32.07333,-28.68333,47.0,Deep,105.0,South Africa,Southern Africa,1976.0,1970s,clay
22.7,-29.325,17.0,Deep,55.0,South Africa,Southern Africa,1986.0,1980s,clay
25.558333,-25.391667,20.0,Surface,7.5,Botswana,Southern Africa,1984.0,1980s,clay
25.09333,-27.95667,11.0,Surface,12.5,South Africa,Southern Africa,1973.0,1970s,clay
26.79889,-31.68528,32.0,Mid,23.5,South Africa,Southern Africa,2000.0,2000s,clay
26.41111,-25.80528,19.0,Surface,14.0,South Africa,Southern Africa,1977.0,1970s,clay
30.41806,-29.6375,54.0,Surface,12.0,South Africa,Southern Africa,1975.0,1970s,clay
26.33333,-29.07,9.0,Surface,16.5,South Africa,Southern Africa,1973.0,1970s,clay
24.666667,-22.966667,4.0,Deep,125.0,Botswana,Southern Africa,1989.0,1980s,clay
26.56472,-30.61583,24.0,Deep,62.5,South Africa,Southern Africa,1973.0,1970s,clay
22.60333,-27.87333,7.0,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,clay
26.891667,-23.099444,10.0,Surface,15.0,Botswana,Southern Africa,1980.0,1980s,clay
32.25,-26.457,69.0,Deep,65.0,Mozambique,Eastern Africa,1992.0,1990s,clay
27.142222,-23.256389,12.0,Surface,12.5,Botswana,Southern Africa,1982.0,1980s,clay
27.116111,-23.254444,21.0,Deep,80.0,Botswana,Southern Africa,1982.0,1980s,clay
27.3125,-31.89583,35.0,Deep,100.0,South Africa,Southern Africa,2000.0,2000s,clay
32.25,-26.457,69.0,Deep,91.0,Mozambique,Eastern Africa,1992.0,1990s,clay
26.980556,-22.414722,17.0,Surface,5.0,Botswana,Southern Africa,1981.0,1980s,clay
25.968889,-24.654167,24.0,Surface,5.0,Botswana,Southern Africa,1985.0,1980s,clay
25.798611,-24.498611,5.0,Mid,22.5,Botswana,Southern Africa,1986.0,1980s,clay
24.903333,-24.373333,25.0,Deep,92.5,Botswana,Southern Africa,1988.0,1980s,clay
29.36306,-31.54861,42.0,Surface,15.0,South Africa,Southern Africa,1998.0,1990s,clay
26.53611,-31.66278,35.0,Surface,17.5,South Africa,Southern Africa,1989.0,1980s,clay
24.01722,-33.99222,20.0,Deep,90.0,South Africa,Southern Africa,1983.0,1980s,clay
18.51306,-29.98,17.0,Mid,35.0,South Africa,Southern Africa,1977.0,1970s,clay
26.749167,-23.105556,27.0,Surface,12.5,Botswana,Southern Africa,1983.0,1980s,clay
28.73889,-30.27083,6.0,Deep,80.0,South Africa,Southern Africa,1999.0,1990s,clay
25.952778,-24.665278,30.0,Surface,5.0,Botswana,Southern Africa,1985.0,1980s,clay
28.52806,-31.04667,68.0,Surface,20.0,South Africa,Southern Africa,1999.0,1990s,clay
28.61,-24.38667,10.0,Mid,39.0,South Africa,Southern Africa,1983.0,1980s,clay
17.20667,-28.97333,6.0,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,clay
25.540278,-25.045833,9.0,Deep,110.0,Botswana,Southern Africa,1984.0,1980s,clay
26.88111,-30.94389,45.0,Mid,49.0,South Africa,Southern Africa,1989.0,1980s,clay
19.35667,-30.67667,10.0,Surface,10.0,South Africa,Southern Africa,1980.0,1980s,clay
25.695833,-24.951389,9.0,Deep,55.0,Botswana,Southern Africa,1985.0,1980s,clay
28.86333,-30.6675,9.0,Surface,10.0,South Africa,Southern Africa,1999.0,1990s,clay
26.717222,-23.166111,24.0,Deep,105.0,Botswana,Southern Africa,1980.0,1980s,clay
26.443333,-23.06,60.0,Deep,62.5,Botswana,Southern Africa,1980.0,1980s,clay
25.458333,-25.294444,10.0,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,clay
18.44722,-33.00528,22.0,Deep,85.0,South Africa,Southern Africa,1977.0,1970s,clay
22.51333,-27.80667,8.0,Deep,97.5,South Africa,Southern Africa,1973.0,1970s,clay
22.19944,-30.7175,16.0,Surface,9.5,South Africa,Southern Africa,1991.0,1990s,clay
25.285,-24.392778,4.0,Deep,65.0,Botswana,Southern Africa,1988.0,1980s,clay
30.075,-25.77167,49.0,Surface,12.5,South Africa,Southern Africa,1972.0,1970s,clay
24.666667,-22.75,2.0,Surface,7.5,Botswana,Southern Africa,1989.0,1980s,clay
30.15,-29.16583,11.0,Deep,75.0,South Africa,Southern Africa,1983.0,1980s,clay
30.3333,-29.3333,47.7,Surface,10.0,South Africa,Southern Africa,1975.0,1970s,clay
25.761111,-25.043056,8.0,Surface,8.5,Botswana,Southern Africa,1984.0,1980s,clay
25.59,-28.50667,8.0,Surface,20.0,South Africa,Southern Africa,1973.0,1970s,clay
27.72333,-27.04667,53.0,Mid,35.0,South Africa,Southern Africa,1977.0,1970s,clay
29.07972,-31.55111,43.0,Deep,65.0,South Africa,Southern Africa,1999.0,1990s,clay
25.701389,-24.159722,25.0,Deep,115.0,Botswana,Southern Africa,1985.0,1980s,clay
31.8775,-25.80167,49.0,Mid,45.0,South Africa,Southern Africa,1973.0,1970s,clay
30.06667,-24.88333,26.0,Surface,18.0,South Africa,Southern Africa,1977.0,1970s,clay
30.616667,-29.8,8.6,Deep,115.0,South Africa,Southern Africa,1975.0,1970s,clay
22.7283000946045,-29.9344997406006,22.0,Surface,10.0,South Africa,Southern Africa,,,clay
25.636111,-25.143056,27.0,Surface,10.0,Botswana,Southern Africa,1984.0,1980s,clay
29.58055,-23.04167,29.0,Deep,61.5,South Africa,Southern Africa,1986.0,1980s,clay
27.82333,-26.78667,3.0,Deep,75.0,South Africa,Southern Africa,1977.0,1970s,clay
27.83333,-31.52667,27.0,Mid,50.0,South Africa,Southern Africa,1989.0,1980s,clay
30.0126991271973,-27.6110992431641,16.6,Surface,10.0,South Africa,Southern Africa,,,clay
23.9330005645752,-29.7780990600586,10.2,Surface,10.0,South Africa,Southern Africa,,,clay
26.4189701080322,-23.0298557281494,28.1,Surface,10.0,Botswana,Southern Africa,,,clay
29.80278,-24.25556,21.0,Deep,95.0,South Africa,Southern Africa,1994.0,1990s,clay
26.54333,-28.15333,9.0,Surface,16.0,South Africa,Southern Africa,1973.0,1970s,clay
25.330833,-24.099167,6.0,Surface,12.5,Botswana,Southern Africa,1988.0,1980s,clay
22.7787990570068,-29.9771003723145,12.8,Surface,10.0,South Africa,Southern Africa,,,clay
24.55333,-28.1,49.0,Mid,40.0,South Africa,Southern Africa,1974.0,1970s,clay
29.87083,-30.05417,37.0,Mid,35.0,South Africa,Southern Africa,1988.0,1980s,clay
30.58167,-27.35333,25.0,Deep,97.5,South Africa,Southern Africa,1977.0,1970s,clay
22.809722,-22.837222,36.0,Mid,35.0,Botswana,Southern Africa,1981.0,1980s,clay
30.54167,-27.07,22.0,Mid,37.5,South Africa,Southern Africa,1972.0,1970s,clay
29.14444,-31.5775,46.0,Deep,155.0,South Africa,Southern Africa,1998.0,1990s,clay
21.908611,-34.055,16.0,Surface,10.0,South Africa,Southern Africa,1979.0,1970s,clay
27.13583,-30.12194,59.0,Deep,82.5,South Africa,Southern Africa,1973.0,1970s,clay
26.463056,-22.638056,32.0,Deep,140.0,Botswana,Southern Africa,1981.0,1980s,clay
22.68806,-33.94917,13.0,Mid,29.0,South Africa,Southern Africa,1975.0,1970s,clay
25.554167,-25.118056,9.0,Mid,30.0,Botswana,Southern Africa,1984.0,1980s,clay
29.59167,-24.26389,16.0,Deep,80.0,South Africa,Southern Africa,1994.0,1990s,clay
30.41667,-24.28333,31.0,Deep,95.0,South Africa,Southern Africa,1977.0,1970s,clay
18.63528,-29.1875,2.0,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,clay
26.155556,-24.623611,14.0,Surface,15.0,Botswana,Southern Africa,1985.0,1980s,clay
26.54333,-28.15333,16.0,Deep,51.0,South Africa,Southern Africa,1973.0,1970s,clay
25.697222,-25.1375,26.0,Deep,90.0,Botswana,Southern Africa,1988.0,1980s,clay
30.416667,-29.616667,55.1,Surface,10.0,South Africa,Southern Africa,1975.0,1970s,clay
29.98833,-27.92333,13.0,Deep,67.5,South Africa,Southern Africa,1978.0,1970s,clay
27.70333,-23.35,9.0,Deep,55.0,South Africa,Southern Africa,1985.0,1980s,clay
31.71167,-25.86472,31.0,Surface,5.0,South Africa,Southern Africa,1973.0,1970s,clay
30.0387992858887,-27.5349998474121,14.0,Surface,10.0,South Africa,Southern Africa,,,clay
28.40333,-31.67139,33.0,Surface,15.0,South Africa,Southern Africa,2000.0,2000s,clay
30.30667,-22.35333,11.0,Surface,12.5,South Africa,Southern Africa,1985.0,1980s,clay
27.17333,-28.69,16.0,Surface,15.0,South Africa,Southern Africa,1972.0,1970s,clay
28.45417,-30.9275,27.0,Deep,51.5,South Africa,Southern Africa,1999.0,1990s,clay
25.804167,-24.6775,32.0,Deep,167.5,Botswana,Southern Africa,1988.0,1980s,clay
30.08611,-29.08055,42.0,Deep,65.0,South Africa,Southern Africa,1983.0,1980s,clay
27.014722,-22.748889,30.0,Deep,107.5,Botswana,Southern Africa,1986.0,1980s,clay
30.416667,-29.616667,63.4,Deep,85.0,South Africa,Southern Africa,1975.0,1970s,clay
25.341667,-25.327778,13.0,Deep,85.0,Botswana,Southern Africa,1985.0,1980s,clay
30.658333,-29.45,46.8,Deep,150.0,South Africa,Southern Africa,1975.0,1970s,clay
28.583333,-22.140556,17.0,Mid,41.0,Botswana,Southern Africa,1989.0,1980s,clay
30.505,-25.51361,58.0,Deep,100.0,South Africa,Southern Africa,1973.0,1970s,clay
27.72333,-27.04667,46.0,Deep,80.0,South Africa,Southern Africa,1977.0,1970s,clay
29.87167,-27.84833,16.0,Surface,10.0,South Africa,Southern Africa,1978.0,1970s,clay
26.13611,-25.43333,28.0,Surface,17.5,South Africa,Southern Africa,1980.0,1980s,clay
26.393611,-23.047222,12.0,Surface,16.5,Botswana,Southern Africa,1980.0,1980s,clay
28.77917,-30.85056,15.0,Surface,17.5,South Africa,Southern Africa,2000.0,2000s,clay
29.4425,-25.61306,12.0,Deep,51.0,South Africa,Southern Africa,1976.0,1970s,clay
29.07972,-31.55111,28.0,Mid,42.5,South Africa,Southern Africa,1999.0,1990s,clay
25.355556,-25.311111,14.0,Deep,80.0,Botswana,Southern Africa,1985.0,1980s,clay
31.66083,-25.6025,12.0,Deep,72.5,South Africa,Southern Africa,1973.0,1970s,clay
30.44167,-29.63889,53.0,Surface,20.0,South Africa,Southern Africa,1975.0,1970s,clay
28.34111,-22.94278,9.0,Surface,10.0,South Africa,Southern Africa,1992.0,1990s,clay
25.54,-28.72667,60.0,Deep,72.5,South Africa,Southern Africa,1973.0,1970s,clay
28.40333,-31.67139,43.0,Mid,50.0,South Africa,Southern Africa,2000.0,2000s,clay
30.416667,-29.616667,57.8,Mid,33.0,South Africa,Southern Africa,1975.0,1970s,clay
25.810556,-24.541389,20.0,Surface,10.0,Botswana,Southern Africa,1986.0,1980s,clay
27.29667,-24.36667,15.0,Surface,14.0,South Africa,Southern Africa,1985.0,1980s,clay
29.71111,-30.3,30.0,Mid,35.0,South Africa,Southern Africa,1995.0,1990s,clay
30.066667,-29.916667,54.6,Deep,110.0,South Africa,Southern Africa,1975.0,1970s,clay
27.073611,-23.411667,10.0,Surface,15.0,Botswana,Southern Africa,1981.0,1980s,clay
30.4833,-29.5833,57.2,Surface,10.0,South Africa,Southern Africa,1975.0,1970s,clay
24.666667,-22.75,2.0,Mid,32.5,Botswana,Southern Africa,1989.0,1980s,clay
30.4161834716797,-29.5428905487061,17.9,Deep,67.5,South Africa,Southern Africa,1975.0,1970s,clay
28.29028,-25.27806,23.0,Surface,14.0,South Africa,Southern Africa,1976.0,1970s,clay
31.015,-27.74333,11.0,Mid,27.5,South Africa,Southern Africa,1977.0,1970s,clay
26.726667,-22.365833,6.0,Mid,22.5,Botswana,Southern Africa,1980.0,1980s,clay
27.04306,-24.8875,50.0,Surface,15.0,South Africa,Southern Africa,1994.0,1990s,clay
24.903333,-24.373333,12.0,Surface,7.5,Botswana,Southern Africa,1988.0,1980s,clay
25.952778,-24.580556,25.0,Deep,82.5,Botswana,Southern Africa,1985.0,1980s,clay
30.5167,-29.5833,57.6,Deep,90.0,South Africa,Southern Africa,1975.0,1970s,clay
26.4632205963135,-23.031213760376,25.7,Surface,10.0,Botswana,Southern Africa,,,clay
27.116111,-23.254444,20.0,Mid,45.0,Botswana,Southern Africa,1982.0,1980s,clay
25.716667,-25.176389,47.0,Surface,20.0,Botswana,Southern Africa,1984.0,1980s,clay
26.04667,-28.98333,38.0,Deep,75.0,South Africa,Southern Africa,1973.0,1970s,clay
22.7787990570068,-29.9771003723145,12.3,Surface,10.0,South Africa,Southern Africa,,,clay
30.12167,-25.64472,21.0,Surface,12.5,South Africa,Southern Africa,1972.0,1970s,clay
29.90528,-31.00528,41.0,Deep,57.0,South Africa,Southern Africa,1995.0,1990s,clay
26.73889,-25.19722,68.0,Deep,124.5,South Africa,Southern Africa,1978.0,1970s,clay
27.737222,-23.041111,26.0,Deep,100.0,Botswana,Southern Africa,1982.0,1980s,clay
26.5625,-23.149722,24.0,Surface,10.0,Botswana,Southern Africa,1988.0,1980s,clay
21.79583,-32.4825,26.0,Mid,43.0,South Africa,Southern Africa,1981.0,1980s,clay
27.6875,-32.10111,52.0,Mid,42.5,South Africa,Southern Africa,2000.0,2000s,clay
25.216667,-24.19,5.0,Deep,92.5,Botswana,Southern Africa,1988.0,1980s,clay
27.779444,-23.026944,15.0,Deep,82.5,Botswana,Southern Africa,1980.0,1980s,clay
25.036111,-25.036111,3.0,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,clay
21.908611,-34.055,17.0,Mid,27.5,South Africa,Southern Africa,1979.0,1970s,clay
26.96,-28.89,53.0,Mid,47.5,South Africa,Southern Africa,1972.0,1970s,clay
30.40333,-27.48167,67.0,Deep,55.0,South Africa,Southern Africa,1978.0,1970s,clay
26.749167,-23.105556,10.0,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,clay
30.61944,-29.37222,32.0,Deep,112.5,South Africa,Southern Africa,1975.0,1970s,clay
25.34333,-28.09333,4.0,Mid,21.0,South Africa,Southern Africa,1973.0,1970s,clay
22.809722,-22.837222,39.0,Deep,65.0,Botswana,Southern Africa,1981.0,1980s,clay
26.54333,-28.15333,24.0,Deep,95.0,South Africa,Southern Africa,1973.0,1970s,clay
27.19167,-25.95555,43.0,Deep,57.5,South Africa,Southern Africa,1977.0,1970s,clay
23.05806,-34.01,25.0,Deep,57.0,South Africa,Southern Africa,1976.0,1970s,clay
26.3890037536621,-23.0590744018555,14.1,Surface,10.0,Botswana,Southern Africa,,,clay
26.41111,-25.80528,30.0,Deep,80.0,South Africa,Southern Africa,1977.0,1970s,clay
26.3959274291992,-23.0258007049561,16.6,Surface,10.0,Botswana,Southern Africa,,,clay
24.8,-24.513889,17.0,Mid,26.5,Botswana,Southern Africa,1986.0,1980s,clay
26.41111,-25.80528,23.0,Mid,49.0,South Africa,Southern Africa,1977.0,1970s,clay
31.05,-24.9,64.0,Deep,117.0,South Africa,Southern Africa,1973.0,1970s,clay
25.6,-25.127778,11.0,Mid,42.5,Botswana,Southern Africa,1984.0,1980s,clay
24.291667,-24.470833,7.0,Surface,5.0,Botswana,Southern Africa,1988.0,1980s,clay
23.706667,-26.423333,9.0,Deep,125.0,South Africa,Southern Africa,1973.0,1970s,clay
26.53611,-31.66278,38.0,Deep,77.5,South Africa,Southern Africa,1989.0,1980s,clay
28.53139,-31.46305,43.0,Surface,15.0,South Africa,Southern Africa,2000.0,2000s,clay
30.3083324,-29.4138889,21.2,Deep,131.0,South Africa,Southern Africa,1982.0,1980s,clay
